Year Month,State,Industry,Regulator,Product,Count
2013,Nebraska,Depository Institution,FDIC,Debit Card,1
2013,Nebraska,Depository Institution,FDIC,[Total],1
2013,Nebraska,Depository Institution,OCC,Residential Mortgage,1
2013,Nebraska,Depository Institution,OCC,[Total],1
2013,Nebraska,Depository Institution,[Total],[Total],2
2013,Nebraska,[Total],[Total],[Total],2
2013,Nevada,Depository Institution,FDIC,Credit Card,10
2013,Nevada,Depository Institution,FDIC,[Total],10
2013,Nevada,Depository Institution,OCC,Credit Card,2
2013,Nevada,Depository Institution,OCC,Debit Card,7
2013,Nevada,Depository Institution,OCC,Residential Mortgage,1
2013,Nevada,Depository Institution,OCC,[Total],10
2013,Nevada,Depository Institution,[Total],[Total],20
2013,Nevada,[Total],[Total],[Total],20
2013,New Hampshire,Depository Institution,OCC,Debit Card,1
2013,New Hampshire,Depository Institution,OCC,[Total],1
2013,New Hampshire,Depository Institution,[Total],[Total],1
2013,New Hampshire,[Total],[Total],[Total],1
2013,New Jersey,Depository Institution,FDIC,Residential Mortgage,1
2013,New Jersey,Depository Institution,FDIC,[Total],1
2013,New Jersey,Depository Institution,OCC,Credit Card,1
2013,New Jersey,Depository Institution,OCC,Debit Card,5
2013,New Jersey,Depository Institution,OCC,Home Equity Loan,1
2013,New Jersey,Depository Institution,OCC,Residential Mortgage,10
2013,New Jersey,Depository Institution,OCC,[Total],17
2013,New Jersey,Depository Institution,[Total],[Total],18
2013,New Jersey,Securities/Futures,SEC,Stocks,1
2013,New Jersey,Securities/Futures,SEC,[Total],1
2013,New Jersey,Securities/Futures,[Total],[Total],1
2013,New Jersey,[Total],[Total],[Total],19
2013,New Mexico,Depository Institution,FDIC,Commercial Paper,1
2013,New Mexico,Depository Institution,FDIC,[Total],1
2013,New Mexico,Depository Institution,OCC,Credit Card,2
2013,New Mexico,Depository Institution,OCC,[Total],2
2013,New Mexico,Depository Institution,[Total],[Total],3
2013,New Mexico,[Total],[Total],[Total],3
2013,New York,Depository Institution,OCC,Credit Card,5
2013,New York,Depository Institution,OCC,Debit Card,12
2013,New York,Depository Institution,OCC,[Total],17
2013,New York,Depository Institution,[Total],[Total],17
2013,New York,Securities/Futures,SEC,Debit Card,1
2013,New York,Securities/Futures,SEC,Stocks,1
2013,New York,Securities/Futures,SEC,[Total],2
2013,New York,Securities/Futures,[Total],[Total],2
2013,New York,[Total],[Total],[Total],19
2013,North Carolina,Depository Institution,FDIC,Residential Mortgage,1
2013,North Carolina,Depository Institution,FDIC,[Total],1
2013,North Carolina,Depository Institution,OCC,Credit Card,3
2013,North Carolina,Depository Institution,OCC,Debit Card,12
2013,North Carolina,Depository Institution,OCC,Residential Mortgage,5
2013,North Carolina,Depository Institution,OCC,[Total],20
2013,North Carolina,Depository Institution,[Total],[Total],21
2013,North Carolina,[Total],[Total],[Total],21
2013,Ohio,Depository Institution,FDIC,Residential Mortgage,1
2013,Ohio,Depository Institution,FDIC,[Total],1
2013,Ohio,Depository Institution,OCC,Commercial Mortgage,1
2013,Ohio,Depository Institution,OCC,Credit Card,1
2013,Ohio,Depository Institution,OCC,Debit Card,1
2013,Ohio,Depository Institution,OCC,[Total],3
2013,Ohio,Depository Institution,[Total],[Total],4
2013,Ohio,[Total],[Total],[Total],4
2013,Oklahoma,Depository Institution,FDIC,Credit Card,1
2013,Oklahoma,Depository Institution,FDIC,[Total],1
2013,Oklahoma,Depository Institution,OCC,Debit Card,1
2013,Oklahoma,Depository Institution,OCC,Residential Mortgage,9
2013,Oklahoma,Depository Institution,OCC,[Total],10
2013,Oklahoma,Depository Institution,[Total],[Total],11
2013,Oklahoma,[Total],[Total],[Total],11
2013,Oregon,Depository Institution,OCC,Debit Card,3
2013,Oregon,Depository Institution,OCC,Residential Mortgage,1
2013,Oregon,Depository Institution,OCC,[Total],4
2013,Oregon,Depository Institution,[Total],[Total],4
2013,Oregon,Securities/Futures,SEC,Mutual Fund,1
2013,Oregon,Securities/Futures,SEC,[Total],1
2013,Oregon,Securities/Futures,[Total],[Total],1
2013,Oregon,[Total],[Total],[Total],5
2013,Pennsylvania,Depository Institution,FDIC,Debit Card,4
2013,Pennsylvania,Depository Institution,FDIC,Insurance/Annuity Products,1
2013,Pennsylvania,Depository Institution,FDIC,[Total],5
2013,Pennsylvania,Depository Institution,OCC,Debit Card,6
2013,Pennsylvania,Depository Institution,OCC,[Total],6
2013,Pennsylvania,Depository Institution,[Total],[Total],11
2013,Pennsylvania,[Total],[Total],[Total],11
2013,Rhode Island,Depository Institution,OCC,Debit Card,1
2013,Rhode Island,Depository Institution,OCC,[Total],1
2013,Rhode Island,Depository Institution,[Total],[Total],1
2013,Rhode Island,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,Rhode Island,Securities/Futures,SEC,[Total],1
2013,Rhode Island,Securities/Futures,[Total],[Total],1
2013,Rhode Island,[Total],[Total],[Total],2
2013,South Carolina,Depository Institution,FDIC,Debit Card,2
2013,South Carolina,Depository Institution,FDIC,[Total],2
2013,South Carolina,Depository Institution,OCC,Credit Card,1
2013,South Carolina,Depository Institution,OCC,Debit Card,3
2013,South Carolina,Depository Institution,OCC,[Total],4
2013,South Carolina,Depository Institution,[Total],[Total],6
2013,South Carolina,[Total],[Total],[Total],6
2013,South Dakota,Depository Institution,FDIC,Debit Card,1
2013,South Dakota,Depository Institution,FDIC,[Total],1
2013,South Dakota,Depository Institution,OCC,Credit Card,743
2013,South Dakota,Depository Institution,OCC,Debit Card,1
2013,South Dakota,Depository Institution,OCC,Residential Mortgage,3
2013,South Dakota,Depository Institution,OCC,[Total],747
2013,South Dakota,Depository Institution,[Total],[Total],748
2013,South Dakota,[Total],[Total],[Total],748
2013,Tennessee,Depository Institution,FDIC,Debit Card,1
2013,Tennessee,Depository Institution,FDIC,[Total],1
2013,Tennessee,Depository Institution,OCC,Debit Card,1
2013,Tennessee,Depository Institution,OCC,[Total],1
2013,Tennessee,Depository Institution,[Total],[Total],2
2013,Tennessee,[Total],[Total],[Total],2
2013,Texas,Depository Institution,FDIC,Debit Card,2
2013,Texas,Depository Institution,FDIC,Forex Transactions,1
2013,Texas,Depository Institution,FDIC,Residential Mortgage,1
2013,Texas,Depository Institution,FDIC,[Total],4
2013,Texas,Depository Institution,OCC,Bonds/Notes,1
2013,Texas,Depository Institution,OCC,Commercial Paper,1
2013,Texas,Depository Institution,OCC,Credit Card,4
2013,Texas,Depository Institution,OCC,Debit Card,56
2013,Texas,Depository Institution,OCC,Home Equity Loan,2
2013,Texas,Depository Institution,OCC,Residential Mortgage,2
2013,Texas,Depository Institution,OCC,[Total],66
2013,Texas,Depository Institution,[Total],[Total],70
2013,Texas,Securities/Futures,SEC,Mutual Fund,1
2013,Texas,Securities/Futures,SEC,Stocks,1
2013,Texas,Securities/Futures,SEC,[Total],2
2013,Texas,Securities/Futures,[Total],[Total],2
2013,Texas,[Total],[Total],[Total],72
2013,Utah,Depository Institution,FDIC,Credit Card,23
2013,Utah,Depository Institution,FDIC,Debit Card,1
2013,Utah,Depository Institution,FDIC,[Total],24
2013,Utah,Depository Institution,[Total],[Total],24
2013,Utah,[Total],[Total],[Total],24
2013,Virginia,Depository Institution,OCC,Credit Card,2
2013,Virginia,Depository Institution,OCC,Debit Card,7
2013,Virginia,Depository Institution,OCC,[Total],9
2013,Virginia,Depository Institution,[Total],[Total],9
2013,Virginia,[Total],[Total],[Total],9
2013,Washington,Depository Institution,OCC,Credit Card,2
2013,Washington,Depository Institution,OCC,Debit Card,2
2013,Washington,Depository Institution,OCC,[Total],4
2013,Washington,Depository Institution,[Total],[Total],4
2013,Washington,[Total],[Total],[Total],4
2013,West Virginia,Depository Institution,FDIC,Debit Card,1
2013,West Virginia,Depository Institution,FDIC,[Total],1
2013,West Virginia,Depository Institution,[Total],[Total],1
2013,West Virginia,[Total],[Total],[Total],1
2013,Wisconsin,Depository Institution,FDIC,Commercial Mortgage,1
2013,Wisconsin,Depository Institution,FDIC,[Total],1
2013,Wisconsin,Depository Institution,OCC,Credit Card,2
2013,Wisconsin,Depository Institution,OCC,Debit Card,2
2013,Wisconsin,Depository Institution,OCC,Home Equity Loan,2
2013,Wisconsin,Depository Institution,OCC,[Total],6
2013,Wisconsin,Depository Institution,[Total],[Total],7
2013,Wisconsin,Securities/Futures,SEC,Options on Securities,1
2013,Wisconsin,Securities/Futures,SEC,[Total],1
2013,Wisconsin,Securities/Futures,[Total],[Total],1
2013,Wisconsin,[Total],[Total],[Total],8
2013,[Total],[Total],[Total],[Total],"2,701"
2013,Alabama,Depository Institution,FDIC,Debit Card,2
2013,Alabama,Depository Institution,FDIC,Residential Mortgage,5
2013,Alabama,Depository Institution,FDIC,[Total],7
2013,Alabama,Depository Institution,OCC,Debit Card,3
2013,Alabama,Depository Institution,OCC,Residential Mortgage,1
2013,Alabama,Depository Institution,OCC,[Total],4
2013,Alabama,Depository Institution,[Total],[Total],11
2013,Alabama,[Total],[Total],[Total],11
2013,Arizona,Depository Institution,FDIC,Debit Card,1
2013,Arizona,Depository Institution,FDIC,[Total],1
2013,Arizona,Depository Institution,OCC,Credit Card,89
2013,Arizona,Depository Institution,OCC,Debit Card,37
2013,Arizona,Depository Institution,OCC,Residential Mortgage,10
2013,Arizona,Depository Institution,OCC,[Total],136
2013,Arizona,Depository Institution,[Total],[Total],137
2013,Arizona,Securities/Futures,SEC,Mutual Fund,1
2013,Arizona,Securities/Futures,SEC,[Total],1
2013,Arizona,Securities/Futures,[Total],[Total],1
2013,Arizona,[Total],[Total],[Total],138
2013,Arkansas,Depository Institution,FDIC,Debit Card,1
2013,Arkansas,Depository Institution,FDIC,[Total],1
2013,Arkansas,Depository Institution,OCC,Debit Card,2
2013,Arkansas,Depository Institution,OCC,Residential Mortgage,1
2013,Arkansas,Depository Institution,OCC,[Total],3
2013,Arkansas,Depository Institution,[Total],[Total],4
2013,Arkansas,[Total],[Total],[Total],4
2013,California,Depository Institution,FDIC,Credit Card,2
2013,California,Depository Institution,FDIC,Debit Card,11
2013,California,Depository Institution,FDIC,Forex Transactions,1
2013,California,Depository Institution,FDIC,Residential Mortgage,1
2013,California,Depository Institution,FDIC,[Total],15
2013,California,Depository Institution,OCC,Commercial Paper,1
2013,California,Depository Institution,OCC,Credit Card,58
2013,California,Depository Institution,OCC,Debit Card,207
2013,California,Depository Institution,OCC,Home Equity Loan,23
2013,California,Depository Institution,OCC,Residential Mortgage,795
2013,California,Depository Institution,OCC,[Total],"1,084"
2013,California,Depository Institution,[Total],[Total],"1,099"
2013,California,Securities/Futures,SEC,Bonds/Notes,1
2013,California,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,California,Securities/Futures,SEC,Mutual Fund,2
2013,California,Securities/Futures,SEC,Options on Securities,1
2013,California,Securities/Futures,SEC,Stocks,2
2013,California,Securities/Futures,SEC,[Total],7
2013,California,Securities/Futures,[Total],[Total],7
2013,California,[Total],[Total],[Total],"1,106"
2013,Colorado,Depository Institution,OCC,Credit Card,38
2013,Colorado,Depository Institution,OCC,Debit Card,9
2013,Colorado,Depository Institution,OCC,Residential Mortgage,2
2013,Colorado,Depository Institution,OCC,[Total],49
2013,Colorado,Depository Institution,[Total],[Total],49
2013,Colorado,Securities/Futures,SEC,Mutual Fund,6
2013,Colorado,Securities/Futures,SEC,[Total],6
2013,Colorado,Securities/Futures,[Total],[Total],6
2013,Colorado,[Total],[Total],[Total],55
2013,Connecticut,Depository Institution,FDIC,Debit Card,1
2013,Connecticut,Depository Institution,FDIC,[Total],1
2013,Connecticut,Depository Institution,OCC,Bonds/Notes,1
2013,Connecticut,Depository Institution,OCC,Credit Card,1
2013,Connecticut,Depository Institution,OCC,Debit Card,7
2013,Connecticut,Depository Institution,OCC,Residential Mortgage,1
2013,Connecticut,Depository Institution,OCC,[Total],10
2013,Connecticut,Depository Institution,[Total],[Total],11
2013,Connecticut,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,Connecticut,Securities/Futures,SEC,Options on Securities,1
2013,Connecticut,Securities/Futures,SEC,Stocks,1
2013,Connecticut,Securities/Futures,SEC,[Total],3
2013,Connecticut,Securities/Futures,[Total],[Total],3
2013,Connecticut,[Total],[Total],[Total],14
2013,Delaware,Depository Institution,FDIC,Credit Card,7
2013,Delaware,Depository Institution,FDIC,[Total],7
2013,Delaware,Depository Institution,OCC,Credit Card,904
2013,Delaware,Depository Institution,OCC,Debit Card,3
2013,Delaware,Depository Institution,OCC,[Total],907
2013,Delaware,Depository Institution,[Total],[Total],914
2013,Delaware,[Total],[Total],[Total],914
2013,District of Columbia,Depository Institution,OCC,Debit Card,5
2013,District of Columbia,Depository Institution,OCC,[Total],5
2013,District of Columbia,Depository Institution,[Total],[Total],5
2013,District of Columbia,[Total],[Total],[Total],5
2013,Florida,Depository Institution,FDIC,Home Equity Loan,1
2013,Florida,Depository Institution,FDIC,Insurance/Annuity Products,1
2013,Florida,Depository Institution,FDIC,[Total],2
2013,Florida,Depository Institution,OCC,Commercial Mortgage,1
2013,Florida,Depository Institution,OCC,Credit Card,9
2013,Florida,Depository Institution,OCC,Debit Card,85
2013,Florida,Depository Institution,OCC,Home Equity Loan,6
2013,Florida,Depository Institution,OCC,Residential Mortgage,97
2013,Florida,Depository Institution,OCC,[Total],198
2013,Florida,Depository Institution,[Total],[Total],200
2013,Florida,Securities/Futures,SEC,Bonds/Notes,1
2013,Florida,Securities/Futures,SEC,Debit Card,1
2013,Florida,Securities/Futures,SEC,Stocks,2
2013,Florida,Securities/Futures,SEC,[Total],4
2013,Florida,Securities/Futures,[Total],[Total],4
2013,Florida,[Total],[Total],[Total],204
2013,Georgia,Depository Institution,FDIC,Credit Card,2
2013,Georgia,Depository Institution,FDIC,Debit Card,3
2013,Georgia,Depository Institution,FDIC,[Total],5
2013,Georgia,Depository Institution,OCC,Bonds/Notes,1
2013,Georgia,Depository Institution,OCC,Credit Card,1
2013,Georgia,Depository Institution,OCC,Debit Card,40
2013,Georgia,Depository Institution,OCC,Forex Transactions,1
2013,Georgia,Depository Institution,OCC,Residential Mortgage,3
2013,Georgia,Depository Institution,OCC,[Total],46
2013,Georgia,Depository Institution,[Total],[Total],51
2013,Georgia,Securities/Futures,SEC,Mutual Fund,1
2013,Georgia,Securities/Futures,SEC,[Total],1
2013,Georgia,Securities/Futures,[Total],[Total],1
2013,Georgia,[Total],[Total],[Total],52
2013,Hawaii,Depository Institution,FDIC,Residential Mortgage,1
2013,Hawaii,Depository Institution,FDIC,[Total],1
2013,Hawaii,Depository Institution,[Total],[Total],1
2013,Hawaii,[Total],[Total],[Total],1
2013,Idaho,Depository Institution,OCC,Debit Card,1
2013,Idaho,Depository Institution,OCC,[Total],1
2013,Idaho,Depository Institution,[Total],[Total],1
2013,Idaho,[Total],[Total],[Total],1
2013,Illinois,Depository Institution,FDIC,Commercial Mortgage,3
2013,Illinois,Depository Institution,FDIC,Residential Mortgage,6
2013,Illinois,Depository Institution,FDIC,[Total],9
2013,Illinois,Depository Institution,OCC,Bonds/Notes,2
2013,Illinois,Depository Institution,OCC,Commercial Paper,1
2013,Illinois,Depository Institution,OCC,Credit Card,14
2013,Illinois,Depository Institution,OCC,Debit Card,54
2013,Illinois,Depository Institution,OCC,Forex Transactions,1
2013,Illinois,Depository Institution,OCC,Home Equity Loan,2
2013,Illinois,Depository Institution,OCC,Residential Mortgage,7
2013,Illinois,Depository Institution,OCC,[Total],81
2013,Illinois,Depository Institution,[Total],[Total],90
2013,Illinois,Securities/Futures,SEC,Options on Securities,1
2013,Illinois,Securities/Futures,SEC,[Total],1
2013,Illinois,Securities/Futures,[Total],[Total],1
2013,Illinois,[Total],[Total],[Total],91
2013,Indiana,Depository Institution,OCC,Commercial Mortgage,1
2013,Indiana,Depository Institution,OCC,Credit Card,1
2013,Indiana,Depository Institution,OCC,Debit Card,6
2013,Indiana,Depository Institution,OCC,Home Equity Loan,2
2013,Indiana,Depository Institution,OCC,Residential Mortgage,2
2013,Indiana,Depository Institution,OCC,[Total],12
2013,Indiana,Depository Institution,[Total],[Total],12
2013,Indiana,[Total],[Total],[Total],12
2013,Iowa,Depository Institution,FDIC,Commercial Mortgage,1
2013,Iowa,Depository Institution,FDIC,Commercial Paper,1
2013,Iowa,Depository Institution,FDIC,Debit Card,1
2013,Iowa,Depository Institution,FDIC,[Total],3
2013,Iowa,Depository Institution,OCC,Debit Card,2
2013,Iowa,Depository Institution,OCC,Residential Mortgage,2
2013,Iowa,Depository Institution,OCC,[Total],4
2013,Iowa,Depository Institution,[Total],[Total],7
2013,Iowa,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,Iowa,Securities/Futures,SEC,[Total],1
2013,Iowa,Securities/Futures,[Total],[Total],1
2013,Iowa,[Total],[Total],[Total],8
2013,Kansas,Depository Institution,FDIC,Debit Card,2
2013,Kansas,Depository Institution,FDIC,[Total],2
2013,Kansas,Depository Institution,OCC,Debit Card,5
2013,Kansas,Depository Institution,OCC,[Total],5
2013,Kansas,Depository Institution,[Total],[Total],7
2013,Kansas,[Total],[Total],[Total],7
2013,Kentucky,Depository Institution,FDIC,Bonds/Notes,1
2013,Kentucky,Depository Institution,FDIC,Credit Card,1
2013,Kentucky,Depository Institution,FDIC,Debit Card,5
2013,Kentucky,Depository Institution,FDIC,[Total],7
2013,Kentucky,Depository Institution,OCC,Debit Card,2
2013,Kentucky,Depository Institution,OCC,Residential Mortgage,4
2013,Kentucky,Depository Institution,OCC,[Total],6
2013,Kentucky,Depository Institution,[Total],[Total],13
2013,Kentucky,[Total],[Total],[Total],13
2013,Louisiana,Depository Institution,FDIC,Commercial Mortgage,2
2013,Louisiana,Depository Institution,FDIC,Credit Card,1
2013,Louisiana,Depository Institution,FDIC,Debit Card,2
2013,Louisiana,Depository Institution,FDIC,Residential Mortgage,4
2013,Louisiana,Depository Institution,FDIC,[Total],9
2013,Louisiana,Depository Institution,OCC,Credit Card,1
2013,Louisiana,Depository Institution,OCC,Debit Card,8
2013,Louisiana,Depository Institution,OCC,Insurance/Annuity Products,1
2013,Louisiana,Depository Institution,OCC,Residential Mortgage,1
2013,Louisiana,Depository Institution,OCC,[Total],11
2013,Louisiana,Depository Institution,[Total],[Total],20
2013,Louisiana,[Total],[Total],[Total],20
2013,Maine,Depository Institution,OCC,Credit Card,2
2013,Maine,Depository Institution,OCC,Debit Card,1
2013,Maine,Depository Institution,OCC,[Total],3
2013,Maine,Depository Institution,[Total],[Total],3
2013,Maine,[Total],[Total],[Total],3
2013,Maryland,Depository Institution,OCC,Credit Card,2
2013,Maryland,Depository Institution,OCC,Debit Card,20
2013,Maryland,Depository Institution,OCC,Residential Mortgage,2
2013,Maryland,Depository Institution,OCC,[Total],24
2013,Maryland,Depository Institution,[Total],[Total],24
2013,Maryland,[Total],[Total],[Total],24
2013,Massachusetts,Depository Institution,FDIC,Debit Card,1
2013,Massachusetts,Depository Institution,FDIC,Residential Mortgage,1
2013,Massachusetts,Depository Institution,FDIC,[Total],2
2013,Massachusetts,Depository Institution,OCC,Credit Card,5
2013,Massachusetts,Depository Institution,OCC,Debit Card,2
2013,Massachusetts,Depository Institution,OCC,[Total],7
2013,Massachusetts,Depository Institution,[Total],[Total],9
2013,Massachusetts,Securities/Futures,SEC,Stocks,1
2013,Massachusetts,Securities/Futures,SEC,[Total],1
2013,Massachusetts,Securities/Futures,[Total],[Total],1
2013,Massachusetts,[Total],[Total],[Total],10
2013,Michigan,Depository Institution,OCC,Credit Card,1
2013,Michigan,Depository Institution,OCC,Debit Card,13
2013,Michigan,Depository Institution,OCC,Residential Mortgage,1
2013,Michigan,Depository Institution,OCC,[Total],15
2013,Michigan,Depository Institution,[Total],[Total],15
2013,Michigan,[Total],[Total],[Total],15
2013,Minnesota,Depository Institution,FDIC,Commercial Paper,1
2013,Minnesota,Depository Institution,FDIC,Credit Card,1
2013,Minnesota,Depository Institution,FDIC,[Total],2
2013,Minnesota,Depository Institution,OCC,Credit Card,13
2013,Minnesota,Depository Institution,OCC,Debit Card,4
2013,Minnesota,Depository Institution,OCC,Residential Mortgage,10
2013,Minnesota,Depository Institution,OCC,[Total],27
2013,Minnesota,Depository Institution,[Total],[Total],29
2013,Minnesota,Securities/Futures,SEC,Debit Card,1
2013,Minnesota,Securities/Futures,SEC,Insurance/Annuity Products,1
2013,Minnesota,Securities/Futures,SEC,Mutual Fund,2
2013,Minnesota,Securities/Futures,SEC,Stocks,1
2013,Minnesota,Securities/Futures,SEC,[Total],5
2013,Minnesota,Securities/Futures,[Total],[Total],5
2013,Minnesota,[Total],[Total],[Total],34
2013,Missouri,Depository Institution,FDIC,Commercial Mortgage,1
2013,Missouri,Depository Institution,FDIC,Debit Card,4
2013,Missouri,Depository Institution,FDIC,[Total],5
2013,Missouri,Depository Institution,OCC,Debit Card,22
2013,Missouri,Depository Institution,OCC,Home Equity Loan,14
2013,Missouri,Depository Institution,OCC,Residential Mortgage,268
2013,Missouri,Depository Institution,OCC,[Total],304
2013,Missouri,Depository Institution,[Total],[Total],309
2013,Missouri,Securities/Futures,SEC,Options on Securities,1
2013,Missouri,Securities/Futures,SEC,[Total],1
2013,Missouri,Securities/Futures,[Total],[Total],1
2013,Missouri,[Total],[Total],[Total],310
2013,Montana,Depository Institution,FDIC,Commercial Mortgage,1
2013,Montana,Depository Institution,FDIC,[Total],1
2013,Montana,Depository Institution,[Total],[Total],1
2013,Montana,[Total],[Total],[Total],1
2013,Nebraska,Depository Institution,FDIC,Credit Card,2
2013,Nebraska,Depository Institution,FDIC,Debit Card,1
2013,Nebraska,Depository Institution,FDIC,[Total],3
2013,Nebraska,Depository Institution,[Total],[Total],3
2013,Nebraska,[Total],[Total],[Total],3
2013,Nevada,Depository Institution,FDIC,Credit Card,8
2013,Nevada,Depository Institution,FDIC,[Total],8
2013,Nevada,Depository Institution,OCC,Credit Card,2
2013,Nevada,Depository Institution,OCC,Debit Card,21
2013,Nevada,Depository Institution,OCC,Insurance/Annuity Products,1
2013,Nevada,Depository Institution,OCC,[Total],24
2013,Nevada,Depository Institution,[Total],[Total],32
2013,Nevada,[Total],[Total],[Total],32
2013,New Hampshire,Depository Institution,FDIC,Debit Card,1
2013,New Hampshire,Depository Institution,FDIC,[Total],1
2013,New Hampshire,Depository Institution,OCC,Debit Card,1
2013,New Hampshire,Depository Institution,OCC,Home Equity Loan,1
2013,New Hampshire,Depository Institution,OCC,[Total],2
2013,New Hampshire,Depository Institution,[Total],[Total],3
2013,New Hampshire,[Total],[Total],[Total],3
2013,New Jersey,Depository Institution,FDIC,Debit Card,3
2013,New Jersey,Depository Institution,FDIC,Residential Mortgage,1
2013,New Jersey,Depository Institution,FDIC,[Total],4
2013,New Jersey,Depository Institution,OCC,Credit Card,3
2013,New Jersey,Depository Institution,OCC,Debit Card,20
2013,New Jersey,Depository Institution,OCC,Forex Transactions,2
2013,New Jersey,Depository Institution,OCC,Home Equity Loan,4
2013,New Jersey,Depository Institution,OCC,Insurance/Annuity Products,1
2013,New Jersey,Depository Institution,OCC,Residential Mortgage,60
2013,New Jersey,Depository Institution,OCC,[Total],90
2013,New Jersey,Depository Institution,[Total],[Total],94
2013,New Jersey,Securities/Futures,SEC,Bonds/Notes,2
2013,New Jersey,Securities/Futures,SEC,Mutual Fund,2
2013,New Jersey,Securities/Futures,SEC,Stocks,17
2013,New Jersey,Securities/Futures,SEC,[Total],21
2013,New Jersey,Securities/Futures,[Total],[Total],21
2013,New Jersey,[Total],[Total],[Total],115
2013,New York,Depository Institution,OCC,Credit Card,8
2013,New York,Depository Institution,OCC,Debit Card,60
2013,New York,Depository Institution,OCC,Insurance/Annuity Products,1
2013,New York,Depository Institution,OCC,Mutual Fund,1
2013,New York,Depository Institution,OCC,Residential Mortgage,8
2013,New York,Depository Institution,OCC,[Total],78
2013,New York,Depository Institution,[Total],[Total],78
2013,New York,Securities/Futures,SEC,Bonds/Notes,1
2013,New York,Securities/Futures,SEC,Mutual Fund,2
2013,New York,Securities/Futures,SEC,Options on Securities,3
2013,New York,Securities/Futures,SEC,Stocks,10
2013,New York,Securities/Futures,SEC,[Total],16
2013,New York,Securities/Futures,[Total],[Total],16
2013,New York,[Total],[Total],[Total],94
2013,North Carolina,Depository Institution,FDIC,Residential Mortgage,1
2013,North Carolina,Depository Institution,FDIC,[Total],1
2013,North Carolina,Depository Institution,OCC,Bonds/Notes,1
2013,North Carolina,Depository Institution,OCC,Commercial Paper,1
2013,North Carolina,Depository Institution,OCC,Credit Card,10
2013,North Carolina,Depository Institution,OCC,Debit Card,52
2013,North Carolina,Depository Institution,OCC,Home Equity Loan,67
2013,North Carolina,Depository Institution,OCC,Residential Mortgage,"1,071"
2013,North Carolina,Depository Institution,OCC,[Total],"1,202"
2013,North Carolina,Depository Institution,[Total],[Total],"1,203"
2013,North Carolina,[Total],[Total],[Total],"1,203"
2013,North Dakota,Depository Institution,FDIC,Debit Card,1
2013,North Dakota,Depository Institution,FDIC,Residential Mortgage,1
2013,North Dakota,Depository Institution,FDIC,[Total],2
2013,North Dakota,Depository Institution,OCC,Debit Card,1
2013,North Dakota,Depository Institution,OCC,[Total],1
2013,North Dakota,Depository Institution,[Total],[Total],3
2013,North Dakota,[Total],[Total],[Total],3
2013,Ohio,Depository Institution,FDIC,Debit Card,1
2013,Ohio,Depository Institution,FDIC,Residential Mortgage,1
2013,Ohio,Depository Institution,FDIC,[Total],2
2013,Ohio,Depository Institution,OCC,Commercial Mortgage,1
2013,Ohio,Depository Institution,OCC,Commercial Paper,1
2013,Ohio,Depository Institution,OCC,Credit Card,10
2013,Ohio,Depository Institution,OCC,Debit Card,18
2013,Ohio,Depository Institution,OCC,Residential Mortgage,29
2013,Ohio,Depository Institution,OCC,[Total],59
2013,Ohio,Depository Institution,[Total],[Total],61
2013,Ohio,[Total],[Total],[Total],61
2013,Oklahoma,Depository Institution,FDIC,Credit Card,1
2013,Oklahoma,Depository Institution,FDIC,[Total],1
2013,Oklahoma,Depository Institution,OCC,Credit Card,1
2013,Oklahoma,Depository Institution,OCC,Debit Card,4
2013,Oklahoma,Depository Institution,OCC,Residential Mortgage,26
2013,Oklahoma,Depository Institution,OCC,[Total],31
2013,Oklahoma,Depository Institution,[Total],[Total],32
2013,Oklahoma,[Total],[Total],[Total],32
2013,Oregon,Depository Institution,FDIC,Debit Card,1
2013,Oregon,Depository Institution,FDIC,[Total],1
2013,Oregon,Depository Institution,OCC,Credit Card,3
2013,Oregon,Depository Institution,OCC,Debit Card,6
2013,Oregon,Depository Institution,OCC,Residential Mortgage,3
2013,Oregon,Depository Institution,OCC,[Total],12
2013,Oregon,Depository Institution,[Total],[Total],13
2013,Oregon,[Total],[Total],[Total],13
2013,Pennsylvania,Depository Institution,FDIC,Credit Card,1
2013,Pennsylvania,Depository Institution,FDIC,Debit Card,7
2013,Pennsylvania,Depository Institution,FDIC,Home Equity Loan,2
2013,Pennsylvania,Depository Institution,FDIC,Residential Mortgage,1
2013,Pennsylvania,Depository Institution,FDIC,[Total],11
2013,Pennsylvania,Depository Institution,OCC,Credit Card,1
2013,Pennsylvania,Depository Institution,OCC,Debit Card,11
2013,Pennsylvania,Depository Institution,OCC,Residential Mortgage,3
2013,Pennsylvania,Depository Institution,OCC,[Total],15
2013,Pennsylvania,Depository Institution,[Total],[Total],26
2013,Pennsylvania,Securities/Futures,SEC,Mutual Fund,1
2013,Pennsylvania,Securities/Futures,SEC,[Total],1
2013,Pennsylvania,Securities/Futures,[Total],[Total],1
2013,Pennsylvania,[Total],[Total],[Total],27
2013,Rhode Island,Depository Institution,FDIC,Debit Card,1
2013,Rhode Island,Depository Institution,FDIC,[Total],1
2013,Rhode Island,Depository Institution,OCC,Debit Card,1
2013,Rhode Island,Depository Institution,OCC,[Total],1
2013,Rhode Island,Depository Institution,[Total],[Total],2
